query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|NP_253005.1|ARO:3004069|MvaT,gb|BCT36862.1|ARO:3007825|GES-47,23.881,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|CAH69530.1|ARO:3001798|OXA-74,gb|XGD01540.1|ARO:3008712|OXA-1302,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHA49908.1|ARO:3002382|SME-4,gb|MDX7665057.1|ARO:3008208|IMI-10,71.034,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAP60699.1|ARO:3002049|CMY-38,gb|CAA76382.1|ARO:3002023|CMY-12,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFC75524.1|ARO:3001054|TEM-194,gb|CAD09800.1|ARO:3000873|TEM-1,96.154,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK63040.1|ARO:3002635|APH(2'')-IIa,gb|AAA88548.1|ARO:3002597|AAC6_Ie_APH2_Ia,31.541,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AHY20039.1|ARO:3002009|CTX-M-152,gb|WP_065102278.1|ARO:3005608|CTX-M-185,97.241,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHA11125.1|ARO:3001549|OXA-362,gb|ENX26326.1|ARO:3001740|OXA-285,97.826,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAB75346.1|ARO:3000582|L1_BLA,gb|WP_122630829.1|ARO:3006872|DHT2-1,60.135,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AIS67612.1|ARO:3003164|CTX-M-156,gb|AAL02127.1|ARO:3001878|CTX-M-15,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN39364.1|ARO:3001103|SHV-45,gb|CAA39164.1|ARO:3001064|SHV-5,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAB53445.1|ARO:3002897|SAT-4,gb|AAP26981.1|ARO:3005045|SatA,37.912,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AIY26289.1|ARO:3003194|GIM-2,gb|BDR24829.1|ARO:3008192|GIM-3,80.0,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ADM26744.1|ARO:3001473|OXA-179,gb|AHN07454.1|ARO:3001526|OXA-338,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CBL80615.1|ARO:3001955|CTX-M-95,gb|WPW57311.1|ARO:3008159|CTX-M-270,98.969,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23960.1|ARO:3001193|SHV-154,gb|AAA87176.1|ARO:3001066|SHV-7,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEK48085.1|ARO:3001056|TEM-197,gb|WP_085562398.1|ARO:3005257|TEM-226,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAD80251.1|ARO:3002204|IMP-13,gb|WP_148044418.1|ARO:3005489|IMP-84,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACV92002.1|ARO:3001932|CTX-M-71,gb|WP_063859974.1|ARO:3005590|CTX-M-167,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABB72225.1|ARO:3001915|CTX-M-53,gb|WP_088245215.1|ARO:3005625|CTX-M-202,98.969,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA23215.1|ARO:3002687|catQ,gb|ATL63235.1|ARO:3004357|catV,57.143,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26775.1|ARO:3003564|EXO-1,gb|AAG44836.1|ARO:3004740|AST-1,50.752,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAN63647.1|ARO:3000843|MUS-1,gb|AKN19901.1|ARO:3003842|MUS-2,98.78,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73443.1|ARO:3002091|CMY-78,gb|ARE65229.1|ARO:3005217|CMY-151,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACS44785.1|ARO:3002189|MOX-7,gb|BDS51124.1|ARO:3008387|MOX-19,97.389,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHW47897.1|ARO:3002122|CMY-111,gb|XHO32882.1|ARO:3008132|CMY-198,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|HBU8836957.1|ARO:3001138|SHV-84,gb|WP_065419573.1|ARO:3005223|SHV-194,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76117.1|ARO:3002179|MIR-14,gb|XAJ73547.1|ARO:3007936|ACT-173,96.842,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADX07748.1|ARO:3001664|OXA-203,gb|WP_128268249.1|ARO:3005954|OXA-750,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAY42633.1|ARO:3001124|SHV-70,gb|WKB12817.1|ARO:3009051|SHV-232,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGU38146.1|ARO:3001828|ACT-23,gb|WP_045309142.1|ARO:3006242|ACT-47,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAZ23494.1|ARO:3001003|TEM-139,gb|CAA45828.1|ARO:3000875|TEM-3,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAZ95872.1|ARO:3001865|CTX-M-2,gb|BDD95705.1|ARO:3008142|CTX-M-253,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76100.1|ARO:3002152|DHA-21,gb|AJO16043.1|ARO:3002141|DHA-10,99.736,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAD88477.1|ARO:3002026|CMY-15,gb|CAA76382.1|ARO:3002023|CMY-12,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA39038.1|ARO:3002553|AAC(6')-If,gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,50.0,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|BAD81061.1|ARO:3002211|IMP-20,gb|WP_063860582.1|ARO:3002214|IMP-23,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA91010.1|ARO:3002559|AAC(6')-Ip,gb|BAM46120.1|ARO:3003677|AAC(6')-Iaj,69.136,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABN49113.1|ARO:3001147|SHV-95,gb|WP_122630878.1|ARO:3005228|SHV-226,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN05026.1|ARO:3000980|TEM-117,gb|QBC36181.1|ARO:3009066|TEM-239,99.606,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABO09821.1|ARO:3001940|CTX-M-79,gb|AEI70324.1|ARO:3001976|CTX-M-116,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAM92464.1|ARO:3002594|AAC(6')-IIa,gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8,77.174,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ19612.1|ARO:3002437|OKP-B-4,gb|WP_122543028.1|ARO:3006144|OKP-B-22,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CCE73593.2|ARO:3001503|OXA-258,gb|WP_100507493.1|ARO:3006111|OXA-925,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30275.1|ARO:3001561|OXA-375,gb|WP_152315469.1|ARO:3006044|OXA-852,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAO59455.1|ARO:3002247|CARB-8,gb|WP_068981631.1|ARO:3005583|CARB-49,99.329,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAP12357.2|ARO:3002450|OKP-B-17,gb|WP_048324114.1|ARO:3006151|OKP-B-45,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAP74657.1|ARO:3000600|Erm(34),gb|WGG63489.1|ARO:3007654|erm(56),30.263,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AGH19769.1|ARO:3003198|rmtH,gb|WP_140423326.1|ARO:3006975|POM-2,39.474,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|CAB60001.1|ARO:3000326|ErmE,gb|WGG63489.1|ARO:3007654|erm(56),33.333,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BAH45481.1|ARO:3002815|clbB,gb|RHO92765.1|ARO:3005023|cfrE,56.047,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|BAA03674.1|ARO:3001300|myrA,gb|WAS27906.1|ARO:3008598|OXA-1182,22.819,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AEP40500.1|ARO:3002912|vanN,gb|AKQ05892.1|ARO:3004581|tet(48),33.333,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|CAM96571.1|ARO:3004605|ermZ,gb|WGG63489.1|ARO:3007654|erm(56),33.712,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CAA66307.2|ARO:3000592|ErmN,gb|WGG63489.1|ARO:3007654|erm(56),32.946,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAC36915.1|ARO:3000593|ErmQ,gb|WGG63489.1|ARO:3007654|erm(56),27.953,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl,gb|AAG29765.2|ARO:3002260|IND-4,25.385,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|ABA71732.1|ARO:3003069|vanXY_in_vanG,gb|WP_041258349.1|ARO:3006887|FIA-1,26.923,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|ABX54687.1|ARO:3002910|vanL,gb|AKQ05892.1|ARO:3004581|tet(48),37.5,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|CAA44667.1|ARO:3001305|ErmU,gb|WGG63489.1|ARO:3007654|erm(56),44.841,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAA24786.1|ARO:3000368|vanC,gb|AUW34365.1|ARO:3004444|RSA1-1,41.86,40_to_70,antibiotic target alteration,antibiotic inactivation,0
gb|CCP44758.1|ARO:3000392|Erm(37),gb|WGG63489.1|ARO:3007654|erm(56),36.216,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAD12162.1|ARO:3001299|Sfra_tlrB_TYL,gb|ACU86041.1|ARO:3004539|mphH,39.216,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|ABX54691.1|ARO:3002927|vanR_in_vanL_cl,gb|WXH45424.1|ARO:3008412|NDM-67,22.973,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AGZ55247.1|ARO:3002814|clbA,gb|RHO92765.1|ARO:3005023|cfrE,53.254,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAA88675.1|ARO:3000498|ErmF,gb|WGG63489.1|ARO:3007654|erm(56),28.736,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|BAE78116.1|ARO:3003576|eptA,gb|WP_136512112.1|ARO:3007272|MCR-3.29,41.129,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAB05624.1|ARO:3002956|vanY_in_vanB_cl,gb|QTV22830.1|ARO:3007085|PRC-1,43.478,40_to_70,antibiotic target alteration,antibiotic inactivation,0
gb|AAL27443.1|ARO:3002967|vanXY_in_vanE,gb|WP_031694184.1|ARO:3006095|OXA-908,35.897,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|CAL64019.1|ARO:3003441|cfrA,gb|RHO92765.1|ARO:3005023|cfrE,52.367,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|CBY77552.1|ARO:3003106|Erm(42),gb|WGG63489.1|ARO:3007654|erm(56),30.348,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAA26742.1|ARO:3001304|ErmS,gb|WGG63489.1|ARO:3007654|erm(56),36.058,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAA65953.1|ARO:3002919|vanR_in_vanA_cl,gb|AAL09826.1|ARO:3007124|tet(W/32/O),33.333,lt_40,antibiotic target alteration,antibiotic target protection,0
gb|AAM09849.1|ARO:3000005|vanD,gb|APB03220.1|ARO:3003987|VatI,22.892,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AHA41499.1|ARO:3002948|vanH_in_vanO_cl,gb|PRE60969.1|ARO:3008996|PEN-A19,34.783,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAA98296.1|ARO:3000250|ErmC,gb|WGG63489.1|ARO:3007654|erm(56),24.8,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAL68827.1|ARO:3000605|Erm(36),gb|WGG63489.1|ARO:3007654|erm(56),52.326,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAA98484.1|ARO:3000596|ErmX,gb|WGG63489.1|ARO:3007654|erm(56),55.894,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAC75089.1|ARO:3003577|ugd,gb|APB03224.1|ARO:3003994|cpaA,27.586,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAF86642.1|ARO:3002933|vanS_in_vanC_cl,gb|CYF42523.1|ARO:3004047|kdpD,23.556,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|CAA26964.1|ARO:3000347|ErmA,gb|WGG63489.1|ARO:3007654|erm(56),26.587,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAC37034.1|ARO:3000522|ErmG,gb|WGG63489.1|ARO:3007654|erm(56),25.397,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAN86837.2|ARO:3000601|Erm(38),gb|WGG63489.1|ARO:3007654|erm(56),53.846,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AHH83938.1|ARO:3000013|vanB,gb|AAL79549.2|ARO:3003003|CfxA3,30.952,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAA22597.1|ARO:3000495|ErmD,gb|WGG63489.1|ARO:3007654|erm(56),29.778,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAA65959.1|ARO:3002962|vanZ_in_vanA_cl,gb|AAK99775.1|ARO:3000614|mef(E),30.233,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|CAA11706.1|ARO:3001303|ErmO-srmA,gb|WGG63489.1|ARO:3007654|erm(56),40.5,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAC69327.1|ARO:3000598|Erm(31),gb|WGG63489.1|ARO:3007654|erm(56),52.988,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|ABA71731.1|ARO:3002909|vanG,gb|AAB81957.1|ARO:3004784|FAR-1,25.556,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAB51440.1|ARO:3002824|ErmV,gb|WGG63489.1|ARO:3007654|erm(56),41.981,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAC32026.1|ARO:3002823|ErmH,gb|WGG63489.1|ARO:3007654|erm(56),35.115,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAS76623.1|ARO:3004606|erm(40),gb|WGG63489.1|ARO:3007654|erm(56),54.762,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAC69328.1|ARO:3001265|Erm(30),gb|WGG63489.1|ARO:3007654|erm(56),44.13,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAA98096.1|ARO:3000595|ErmT,gb|WGG63489.1|ARO:3007654|erm(56),27.273,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AGE00988.1|ARO:3002668|rmtG,gb|WP_122630830.1|ARO:3006995|SPN79-1,30.769,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAK07612.2|ARO:3000604|Erm(35),gb|WGG63489.1|ARO:3007654|erm(56),26.437,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAM09850.1|ARO:3002944|vanH_in_vanD_cl,gb|ERK40265.1|ARO:3007111|nimI,27.928,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|CCF55073.1|ARO:3003205|Erm(43),gb|WGG63489.1|ARO:3007654|erm(56),25.0,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAF86219.1|ARO:3000375|ErmB,gb|WGG63489.1|ARO:3007654|erm(56),24.719,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAU93796.1|ARO:3000594|ErmR,gb|WGG63489.1|ARO:3007654|erm(56),32.031,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAL27442.1|ARO:3002907|vanE,gb|AEO25219.1|ARO:3004651|lin,46.429,40_to_70,antibiotic target alteration,antibiotic inactivation,0
gb|AAF86641.1|ARO:3002922|vanR_in_vanC_cl,gb|WP_148044422.1|ARO:3005322|OXA-835,32.203,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAM09852.1|ARO:3003070|vanX_in_vanD_cl,gb|ABQ37031.1|ARO:3008509|OXA-1091,30.952,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAL27446.1|ARO:3002935|vanS_in_vanE_cl,gb|CYF42523.1|ARO:3004047|kdpD,21.963,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|BAD63613.1|ARO:3002816|clbC,gb|RHO92765.1|ARO:3005023|cfrE,52.663,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAG06942.1|ARO:3002985|arnA,gb|CAA52372.1|ARO:3002656|APH(4)-Ib,27.273,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|ABA71733.1|ARO:3002972|vanT_in_vanG_cl,gb|QWY90353.1|ARO:3008437|OXA-1016,29.245,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAR92235.1|ARO:3000602|Erm(39),gb|WGG63489.1|ARO:3007654|erm(56),55.642,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|BAA03402.1|ARO:3001306|ErmW,gb|WGG63489.1|ARO:3007654|erm(56),45.528,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|CAC86410.1|ARO:3000599|Erm(33),gb|WGG63489.1|ARO:3007654|erm(56),25.794,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|AAF36803.1|ARO:3002908|vanF,gb|AAL79549.2|ARO:3003003|CfxA3,33.333,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAB05628.1|ARO:3002950|vanX_in_vanB_cl,gb|QHR93773.1|ARO:3005024|FosL1,33.333,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAF36802.1|ARO:3002945|vanH_in_vanF_cl,gb|WP_164461290.1|ARO:3005341|OXA-897,24.528,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|BAB20748.1|ARO:3002825|ErmY,gb|WGG63489.1|ARO:3007654|erm(56),23.715,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ACL82959.1|ARO:3002961|vanY_in_vanM_cl,gb|ULU82608.1|ARO:3008481|OXA-1063,28.261,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAF36805.1|ARO:3002958|vanY_in_vanF_cl,gb|WP_024531321.1|ARO:3006985|SFC-1,37.838,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAA65954.1|ARO:3002931|vanS_in_vanA_cl,gb|CYF42523.1|ARO:3004047|kdpD,23.529,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|AAA65956.1|ARO:3000010|vanA,gb|AAL79549.2|ARO:3003003|CfxA3,33.333,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|ABW06859.1|ARO:3000603|Erm(41),gb|WGG63489.1|ARO:3007654|erm(56),34.014,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_063978071.1|ARO:3000862|sgm,gb|CAA37605.1|ARO:3002638|APH(3'')-Ia,40.351,40_to_70,antibiotic target alteration,antibiotic inactivation,0
gb|AAC75314.1|ARO:3003578|PmrF,gb|CAK95243.1|ARO:3003862|ADC-18,30.357,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|ACL82962.1|ARO:3002953|vanX_in_vanM_cl,gb|AXF35727.1|ARO:3005121|lsaD,40.0,40_to_70,antibiotic target alteration,antibiotic target protection,0
gb|CAX52582.1|ARO:3003324|Bsub_mprF,gb|BAN78519.1|ARO:3004638|AAC(6')-I-48,41.176,40_to_70,antibiotic target alteration,antibiotic inactivation,0
gb|CAB45459.1|ARO:3002914|vanJ,gb|AJP77058.1|ARO:3003719|MSI-OXA,36.585,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|ACM47284.1|ARO:3002934|vanS_in_vanD_cl,gb|CYF42523.1|ARO:3004047|kdpD,24.096,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|CAC99773.1|ARO:3003770|Lmon_mprF,gb|QJR33972.1|ARO:3007493|tet(63),36.842,lt_40,antibiotic target alteration,antibiotic efflux,0
gb|ABG86067.1|ARO:3003773|Cper_mprF,gb|WP_032489477.1|ARO:3006986|SFO-1,39.286,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAN00989.1|ARO:3003774|Saga_mprF,gb|ABA42118.2|ARO:3000866|oleI,25.0,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|BAE85478.1|ARO:3003728|vanR_in_vanI_cl,gb|WP_052769157.1|ARO:3005493|IND-16,28.571,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|OPG86592.1|ARO:3004626|Erm(49),gb|WGG63489.1|ARO:3007654|erm(56),28.194,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|WP_010896559.1|ARO:3004643|Erm(K),gb|WGG63489.1|ARO:3007654|erm(56),34.171,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|CDF47262.1|ARO:3004649|cfr(B),gb|RHO92765.1|ARO:3005023|cfrE,54.734,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|ANZ79476.1|ARO:3003908|Erm(47),gb|WGG63489.1|ARO:3007654|erm(56),29.07,lt_40,antibiotic target alteration,antibiotic target alteration,1
gb|ACX65640.1|ARO:3003907|cipA,gb|RHO92765.1|ARO:3005023|cfrE,55.193,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AAA26779.1|ARO:3004652|Erm(O)-lrm,gb|WGG63489.1|ARO:3007654|erm(56),40.686,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|ASU10319.1|ARO:3004662|MCR-3.3,gb|WP_111273842.1|ARO:3007269|MCR-3.13,99.63,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AVZ47168.1|ARO:3004693|MCR-3.12,gb|AWM63467.1|ARO:3007273|MCR-3.19,96.673,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|APB03216.1|ARO:3003982|LlmA_23S_CLI,gb|WP_065419570.1|ARO:3005468|IMP-61,30.556,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|APM84488.1|ARO:3004685|MCR-1.5,gb|WP_213994615.1|ARO:3007289|MCR-1.32,99.445,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|ATM29809.1|ARO:3004688|MCR-1.11,gb|WP_213994615.1|ARO:3007289|MCR-1.32,99.446,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|WP_001572373.1|ARO:3004684|MCR-9.1,gb|WP_188331893.1|ARO:3007268|MCR-3.34,65.799,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|AQQ11622.1|ARO:3004686|MCR-1.7,gb|WP_213994615.1|ARO:3007289|MCR-1.32,99.445,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|BBB21811.1|ARO:3004689|MCR-1.12,gb|WP_213994615.1|ARO:3007289|MCR-1.32,99.445,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AVK94777.1|ARO:3004694|MCR-4.2,gb|WP_223106954.1|ARO:3007533|MCR-4.7,99.445,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AQY61516.1|ARO:3004687|MCR-1.8,gb|WP_213994615.1|ARO:3007289|MCR-1.32,99.445,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AVM85874.1|ARO:3004690|MCR-1.13,gb|WP_213994615.1|ARO:3007289|MCR-1.32,99.445,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AUI38915.1|ARO:3004695|MCR-4.3,gb|WP_223106954.1|ARO:3007533|MCR-4.7,99.63,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|SBZ31568.1|ARO:3004691|MCR-3.4,gb|WP_136512112.1|ARO:3007272|MCR-3.29,99.815,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AVK94779.1|ARO:3004696|MCR-4.4,gb|WP_223106954.1|ARO:3007533|MCR-4.7,99.261,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AVK94778.1|ARO:3004697|MCR-4.5,gb|WP_223106954.1|ARO:3007533|MCR-4.7,99.261,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AVM85875.1|ARO:3004698|MCR-5.2,gb|AXF93714.1|ARO:3007282|MCR-5.3,99.634,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|CAL84423.1|ARO:3004146|cfrC,gb|RHO92765.1|ARO:3005023|cfrE,62.059,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|ANR95875.1|ARO:3004194|MCR-1.2,gb|WP_213994615.1|ARO:3007289|MCR-1.32,99.445,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|BAD59497.1|ARO:3000501|rpoB2,gb|UUM03671.1|ARO:3008877|PDC-530,26.772,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|AAF94731.1|ARO:3004364|almG,gb|AGC70814.1|ARO:3001791|OXA-247,20.43,lt_40,antibiotic target alteration,antibiotic inactivation,0
gb|EGE18576.1|ARO:3004466|ICR-Mc,gb|WP_188331888.1|ARO:3007288|MCR-2.6,60.935,40_to_70,antibiotic target alteration,antibiotic target alteration,1
gb|BAG33043.1|ARO:3003920|pgpB,gb|UHO07591.1|ARO:3007980|ADC-264,43.478,40_to_70,antibiotic target alteration,antibiotic inactivation,0
gb|AUN87920.1|ARO:3004500|MCR-3.11,gb|WP_136512112.1|ARO:3007272|MCR-3.29,99.63,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|ASK49942.1|ARO:3004501|MCR-6.1,gb|WP_188331886.1|ARO:3007283|MCR-2.4,88.662,70_to_90,antibiotic target alteration,antibiotic target alteration,1
gb|ASK49941.1|ARO:3004502|MCR-2.2,gb|WP_188331888.1|ARO:3007288|MCR-2.6,98.699,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AST36140.1|ARO:3004503|MCR-3.6,gb|WP_188331893.1|ARO:3007268|MCR-3.34,99.259,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|ATQ63376.1|ARO:3004504|MCR-3.10,gb|AWM63467.1|ARO:3007273|MCR-3.19,98.521,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|ASU04896.1|ARO:3004505|MCR-3.5,gb|UUD58346.1|ARO:3007271|MCR-3.39,99.815,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|ASK49940.1|ARO:3004506|MCR-1.10,gb|WP_213994615.1|ARO:3007289|MCR-1.32,98.706,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AVA31022.1|ARO:3004507|MCR-1.9,gb|WP_213994615.1|ARO:3007289|MCR-1.32,99.445,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AST36144.1|ARO:3004508|MCR-3.9,gb|AWM63467.1|ARO:3007273|MCR-3.19,97.782,90_to_100,antibiotic target alteration,antibiotic target alteration,1
gb|AST36143.1|ARO:3004509|MCR-3.8,gb|WP_111273842.1|ARO:3007269|MCR-3.13,99.259,90_to_100,antibiotic target alteration,antibiotic target alteration,1
